p4_4,origin_country_code,age,destination_country_code,year,p4_9,p4_9c,year_return,cond_resid,doc_mig,ent,tam_loc,tpo_mig,fac_hog,sex,motive,category,status,socioeconomic_level,origin_country,destination_country
1,32,1,301,20,1,32,2023,2,1.0,32,4,,180,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,201,25,1,32,2023,2,2.0,32,4,,180,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,201,23,1,32,2023,2,1.0,32,4,,180,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,30,1,32,2023,2,1.0,32,4,,180,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,52,1,32,2023,2,1.0,32,4,,129,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,35,1,32,2023,2,2.0,32,4,,183,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,301,24,1,32,2022,2,2.0,32,4,,183,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,101,36,1,32,2022,1,1.0,32,4,2.0,183,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,32,1,301,24,1,32,2023,2,1.0,32,4,,183,Male,Job search,Economic,Returned,Low,Mexico,United States
1,10,1,201,24,1,32,2021,2,1.0,32,4,,183,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,221,1,301,11,1,32,2021,1,1.0,32,4,3.0,127,Male,Job search,Economic,Established,Low,Mexico,United States
1,32,1,201,34,1,32,2023,2,,32,4,,127,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,24,1,32,2023,2,1.0,32,4,,139,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,32,1,32,2022,2,2.0,32,4,,139,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,418,27,1,32,2021,2,2.0,32,4,,139,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,32,1,201,28,1,32,2022,2,2.0,32,4,,169,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,301,27,1,32,2023,2,1.0,32,4,,141,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,101,31,1,32,2020,1,1.0,32,4,2.0,141,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,32,1,201,35,1,32,2021,2,2.0,32,4,,126,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,50,1,32,2022,2,2.0,32,4,,126,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,31,1,32,2022,2,,32,4,,148,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,301,24,1,32,2023,2,1.0,32,4,,148,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,301,23,1,32,2020,2,2.0,32,4,,148,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,301,18,1,32,2021,2,2.0,32,4,,148,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,301,27,1,32,2020,2,2.0,32,4,,148,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,101,52,1,32,2021,1,2.0,32,4,22.0,148,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,32,1,301,27,1,32,2023,2,2.0,32,4,,148,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,301,24,1,32,2020,2,2.0,32,4,,148,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,301,20,1,32,2020,2,2.0,32,4,,148,Male,Job search,Economic,Returned,Low,Mexico,United States
1,1,2,301,21,1,32,2021,2,2.0,32,4,,148,Female,Job search,Economic,Returned,Low,Mexico,United States
1,24,1,201,25,1,32,2021,2,2.0,32,4,,189,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,33,1,32,2021,2,2.0,32,4,,189,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,301,21,1,32,2022,2,2.0,32,4,,189,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,201,49,1,32,2022,2,2.0,32,4,,189,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,55,1,32,2022,2,1.0,32,4,,189,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,201,27,1,32,2023,2,1.0,32,4,,139,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,401,60,1,32,2023,2,1.0,32,4,,139,Male,Job search,Economic,Returned,Low,Mexico,Cuba
1,32,1,201,35,1,32,2023,2,1.0,32,4,,159,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,32,1,301,47,1,32,2023,2,1.0,32,4,,159,Male,Job search,Economic,Returned,Low,Mexico,United States
1,32,1,201,49,1,32,2023,2,1.0,32,4,,122,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,30,1,201,37,1,25,2022,2,2.0,25,4,,348,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,12,1,301,27,1,25,2022,1,1.0,25,4,99.0,348,Male,Job search,Economic,Established,Low,Mexico,United States
1,25,1,201,27,1,25,2023,2,1.0,25,4,,298,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,25,1,201,47,1,25,2021,2,2.0,25,4,,298,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,25,1,201,36,1,25,2021,2,2.0,25,4,,281,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,25,1,403,52,1,25,2022,1,1.0,25,4,6.0,258,Male,Job search,Economic,Established,Low,Mexico,Dominican Republic
1,25,1,101,32,1,25,2021,1,1.0,25,4,5.0,271,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,25,1,301,29,1,25,2021,1,1.0,25,4,20.0,271,Male,Job search,Economic,Established,Low,Mexico,United States
1,25,1,301,21,1,25,2019,2,2.0,25,4,,271,Male,Job search,Economic,Returned,Low,Mexico,United States
1,25,1,201,25,1,25,2022,2,1.0,25,4,,265,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,25,1,418,41,1,25,2023,2,1.0,25,4,,265,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,25,1,418,24,1,25,2021,2,1.0,25,4,,294,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,25,1,201,33,1,25,2022,2,1.0,25,4,,290,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,25,1,201,28,1,25,2023,2,2.0,25,4,,271,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,10,1,418,36,1,25,2022,2,2.0,25,4,,259,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,25,1,301,29,1,25,2023,2,1.0,25,4,,232,Male,Job search,Economic,Returned,Low,Mexico,United States
1,25,1,301,22,1,25,2023,2,1.0,25,4,,232,Male,Job search,Economic,Returned,Low,Mexico,United States
1,25,1,301,34,1,25,2021,2,1.0,25,4,,232,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,2,301,27,1,25,2021,2,9.0,25,4,,429,Female,Job search,Economic,Returned,Low,Mexico,United States
1,25,1,101,40,1,25,2019,1,1.0,25,4,2.0,415,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,25,1,201,28,1,25,2023,2,1.0,25,4,,256,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,221,2,301,33,1,26,2020,2,1.0,26,1,,214,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,2,401,49,1,26,2023,2,1.0,26,1,,197,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Cuba
1,221,1,301,26,1,26,2018,2,1.0,26,1,,234,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,2,301,18,1,26,2023,2,1.0,26,1,,234,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,2,301,28,1,26,2023,2,,26,1,,232,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,2,301,19,1,26,2023,2,,26,1,,204,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,2,301,28,1,26,2023,2,1.0,26,1,,238,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,25,1,101,28,1,26,2019,1,,26,1,31.0,217,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,2,201,32,1,26,2019,1,,26,1,31.0,217,Female,Job search,Economic,Established,Upper-Middle,Mexico,Guatemala
1,343,1,101,58,1,26,2019,1,,26,1,7.0,303,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,1,201,3,1,26,2023,2,1.0,26,1,,210,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,26,1,301,19,1,26,2022,2,1.0,26,1,,191,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,2,301,40,1,26,2023,1,1.0,26,1,1.0,244,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,26,1,101,17,1,26,2018,1,1.0,26,1,1.0,227,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,2,301,42,1,26,2023,2,1.0,26,1,,227,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,301,19,1,26,2019,1,1.0,26,1,3.0,231,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,26,2,301,21,1,26,2022,2,1.0,26,1,,293,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,301,37,1,26,2022,2,1.0,26,1,,226,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,501,26,1,26,2021,2,1.0,26,1,,261,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Colombia
1,26,2,301,56,1,26,2023,1,1.0,26,1,2.0,240,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,25,2,401,55,1,26,2022,2,9.0,26,1,,267,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Cuba
1,26,1,301,35,1,26,2022,2,1.0,26,1,,224,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,2,301,36,1,26,2023,2,1.0,26,1,,224,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,213,1,201,36,1,17,2023,2,,17,4,,270,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,221,2,408,19,1,11,2023,2,1.0,11,4,,495,Female,Job search,Economic,Returned,Low,Mexico,Haiti
1,7,1,418,28,1,7,2023,2,1.0,7,4,,620,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,24,1,415,25,1,24,2022,2,,24,1,,205,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Trinidad and Tobago
1,24,2,501,68,1,24,2023,2,1.0,24,4,,276,Female,Job search,Economic,Returned,Low,Mexico,Colombia
1,20,1,201,50,1,20,2023,2,2.0,20,4,,441,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,30,1,301,24,1,30,2021,2,2.0,30,3,,799,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,30,2,301,32,1,30,2023,2,2.0,30,4,,776,Female,Job search,Economic,Returned,Low,Mexico,United States
1,4,1,101,45,1,4,2018,1,9.0,4,3,28.0,79,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,12,2,408,22,1,12,2021,2,1.0,12,3,,370,Female,Job search,Economic,Returned,Lower-Middle,Mexico,Haiti
1,12,1,301,32,1,12,2018,2,2.0,12,4,,417,Male,Job search,Economic,Returned,Low,Mexico,United States
1,12,1,201,28,1,12,2020,2,1.0,12,4,,335,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,14,2,301,27,1,14,2019,2,,14,1,,626,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,20,1,201,46,1,20,2019,2,2.0,20,2,,345,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,20,1,301,35,1,20,2021,2,2.0,20,4,,519,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,1,201,38,1,24,2022,2,2.0,24,4,,175,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,28,1,201,38,1,28,2020,2,2.0,28,1,,353,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,221,2,408,21,1,28,2020,2,1.0,28,2,,205,Female,Job search,Economic,Returned,Middle,Mexico,Haiti
1,29,1,413,32,1,29,2023,2,1.0,29,3,,123,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Jamaica
1,32,1,101,64,1,1,2023,2,1.0,1,2,,98,Male,Job search,Economic,Returned,Middle,Mexico,Mexico
1,24,2,301,27,1,1,2019,2,1.0,1,1,,178,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,221,1,101,20,1,1,2022,1,1.0,1,4,10.0,129,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,2,1,101,38,1,2,2020,1,1.0,2,2,26.0,306,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,5,1,101,27,1,5,2023,2,2.0,5,1,,278,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Mexico
1,16,1,301,65,1,6,2023,1,1.0,6,2,4.0,53,Male,Job search,Economic,Established,Middle,Mexico,United States
1,221,2,301,19,1,6,2019,2,1.0,6,3,,59,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,7,1,301,18,1,7,2020,2,1.0,7,4,,488,Male,Job search,Economic,Returned,Low,Mexico,United States
1,8,2,301,20,1,8,2020,2,1.0,8,3,,320,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,8,2,301,17,1,8,2023,2,1.0,8,4,,424,Female,Job search,Economic,Returned,Low,Mexico,United States
1,8,1,101,58,1,8,2023,1,1.0,8,1,2.0,304,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,10,2,301,27,1,10,2020,2,1.0,10,1,,185,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,10,1,201,30,1,10,2023,2,1.0,10,4,,188,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,11,2,301,24,1,11,2020,2,1.0,11,1,,421,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,11,1,301,21,1,11,2022,2,2.0,11,4,,501,Male,Job search,Economic,Returned,Low,Mexico,United States
1,12,1,419,35,1,12,2022,2,2.0,12,3,,347,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Bahamas
1,2,1,301,27,1,26,2022,2,1.0,26,1,,259,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,301,24,1,26,2018,2,1.0,26,1,,215,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,301,23,1,26,2021,2,1.0,26,1,,215,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,301,26,1,26,2022,2,1.0,26,1,,311,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,221,2,301,14,1,26,2021,2,1.0,26,1,,237,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,201,50,1,26,2023,2,1.0,26,1,,232,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,26,1,301,27,1,26,2022,1,9.0,26,1,12.0,264,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,26,1,408,25,1,26,2022,1,1.0,26,1,11.0,244,Male,Job search,Economic,Established,Upper-Middle,Mexico,Haiti
1,26,1,101,54,1,26,2023,2,1.0,26,1,,231,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Mexico
1,26,1,101,60,1,26,2021,1,1.0,26,1,4.0,231,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,1,301,23,1,26,2023,1,1.0,26,1,1.0,269,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,26,1,101,70,1,26,2023,1,1.0,26,1,2.0,212,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,2,101,58,1,26,2022,2,1.0,26,1,,202,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Mexico
1,26,1,418,42,1,26,2023,2,1.0,26,1,,218,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,221,1,303,14,1,26,2023,2,1.0,26,1,,636,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Puerto Rico
1,26,1,301,23,1,26,2022,2,1.0,26,1,,256,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,101,26,1,26,2021,1,1.0,26,1,3.0,255,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,1,101,48,1,26,2023,2,1.0,26,1,,233,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Mexico
1,26,2,301,19,1,26,2021,2,1.0,26,1,,270,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,201,52,1,26,2020,2,2.0,26,1,,237,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,26,2,403,45,1,26,2023,2,1.0,26,1,,251,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Dominican Republic
1,26,1,301,33,1,26,2020,1,1.0,26,1,26.0,216,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,26,2,201,27,1,26,2018,2,1.0,26,1,,232,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,26,1,408,23,1,26,2022,2,9.0,26,1,,228,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Haiti
1,26,2,301,19,1,26,2022,2,1.0,26,1,,228,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,25,1,101,48,1,26,2018,1,2.0,26,1,39.0,228,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,221,2,301,18,1,26,2021,1,1.0,26,1,11.0,312,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,26,2,301,21,1,26,2022,2,1.0,26,1,,299,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,101,50,1,26,2022,1,1.0,26,1,1.0,218,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,25,1,201,42,1,26,2021,2,1.0,26,1,,281,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,221,1,201,30,1,26,2023,2,1.0,26,1,,259,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,221,1,303,27,1,26,2022,1,1.0,26,1,14.0,215,Male,Job search,Economic,Established,Upper-Middle,Mexico,Puerto Rico
1,221,2,412,55,1,26,2023,2,1.0,26,1,,355,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Other
1,26,2,201,36,1,26,2020,2,1.0,26,1,,232,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,16,1,101,34,1,26,2018,1,1.0,26,1,3.0,278,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,1,418,20,1,26,2022,1,1.0,26,1,1.0,245,Male,Job search,Economic,Established,Upper-Middle,Mexico,Other Caribbean
1,26,1,301,24,1,26,2023,1,1.0,26,1,2.0,220,Male,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,26,1,301,34,1,26,2022,2,1.0,26,1,,305,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,1,201,47,1,26,2022,2,2.0,26,1,,221,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,2,1,201,53,1,26,2023,2,1.0,26,1,,220,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,28,1,101,55,1,26,2018,1,1.0,26,1,53.0,287,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,2,101,999,1,26,2022,1,1.0,26,1,3.0,250,Female,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,1,101,36,1,26,2023,2,1.0,26,1,,407,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Mexico
1,26,2,415,22,1,26,2021,2,1.0,26,1,,235,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Trinidad and Tobago
1,11,1,301,22,1,11,2019,1,1.0,11,4,30.0,402,Male,Job search,Economic,Established,Low,Mexico,United States
1,24,2,101,50,1,13,2022,1,1.0,13,4,9.0,286,Female,Job search,Economic,Established,Low,Mexico,Mexico
1,12,1,418,26,1,12,2023,2,2.0,12,3,,383,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Other Caribbean
1,13,1,101,80,1,13,2022,1,1.0,13,4,1.0,239,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,14,1,201,37,1,14,2022,2,1.0,14,2,,1065,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,13,1,301,25,1,13,2023,2,,13,4,,336,Male,Job search,Economic,Returned,Low,Mexico,United States
1,14,1,301,22,1,14,2021,2,1.0,14,4,,892,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,20,1,16,2022,2,2.0,16,3,,648,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,17,1,301,43,1,17,2022,2,1.0,17,1,,120,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,17,1,408,4,1,17,2022,2,2.0,17,4,,320,Male,Job search,Economic,Returned,Low,Mexico,Haiti
1,18,1,301,45,1,18,2023,2,2.0,18,1,,101,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,14,1,201,35,1,18,2023,2,1.0,18,4,,114,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,14,2,101,39,1,18,2021,1,1.0,18,2,0.0,112,Female,Job search,Economic,Established,Middle,Mexico,Mexico
1,30,1,301,22,1,20,2021,2,1.0,20,3,,303,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,20,1,418,22,1,20,2022,2,2.0,20,4,,546,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,21,1,201,33,1,21,2021,2,1.0,21,3,,420,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,221,1,301,20,1,20,2022,1,1.0,20,4,12.0,174,Male,Job search,Economic,Established,Low,Mexico,United States
1,15,1,101,49,1,22,2021,2,2.0,22,4,,386,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,22,1,201,34,1,22,2019,1,1.0,22,3,46.0,116,Male,Job search,Economic,Established,Lower-Middle,Mexico,Guatemala
1,11,1,201,30,1,22,2021,2,1.0,22,4,,155,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,23,1,301,22,1,23,2023,2,,23,1,,213,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,24,1,301,39,1,24,2021,2,2.0,24,4,,185,Male,Job search,Economic,Returned,Low,Mexico,United States
1,24,2,301,23,1,24,2021,1,,24,1,15.0,194,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,25,2,301,35,1,25,2023,1,1.0,25,3,2.0,271,Female,Job search,Economic,Established,Lower-Middle,Mexico,United States
1,26,2,301,0,1,26,2023,2,1.0,26,1,,264,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,26,2,408,21,1,26,2020,2,1.0,26,4,,241,Female,Job search,Economic,Returned,Low,Mexico,Haiti
1,29,2,301,29,1,29,2023,2,1.0,29,2,,105,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,221,1,301,22,1,28,2022,2,1.0,28,4,,386,Male,Job search,Economic,Returned,Low,Mexico,United States
1,29,1,301,28,1,29,2019,2,1.0,29,4,,127,Male,Job search,Economic,Returned,Low,Mexico,United States
1,30,1,101,43,1,30,2022,1,1.0,30,3,14.0,844,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,30,2,408,16,1,30,2022,2,2.0,30,4,,703,Female,Job search,Economic,Returned,Low,Mexico,Haiti
1,21,1,408,20,1,30,2021,2,2.0,30,4,,746,Male,Job search,Economic,Returned,Low,Mexico,Haiti
1,32,1,101,57,1,32,2022,1,1.0,32,2,6.0,115,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,32,1,201,24,1,32,2020,2,1.0,32,4,,165,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,26,1,101,44,1,26,2023,1,1.0,26,1,2.0,235,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,26,2,301,29,1,26,2023,2,1.0,26,1,,488,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,25,2,418,29,1,26,2023,2,1.0,26,1,,488,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,26,1,201,31,1,26,2023,1,1.0,26,1,2.0,488,Male,Job search,Economic,Established,Upper-Middle,Mexico,Guatemala
1,221,2,301,26,1,26,2020,1,1.0,26,1,6.0,366,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,221,1,408,7,1,26,2020,1,1.0,26,1,7.0,366,Male,Job search,Economic,Established,Upper-Middle,Mexico,Haiti
1,221,1,408,6,1,26,2020,1,1.0,26,1,7.0,366,Male,Job search,Economic,Established,Upper-Middle,Mexico,Haiti
1,221,2,408,4,1,26,2020,1,1.0,26,1,7.0,366,Female,Job search,Economic,Established,Upper-Middle,Mexico,Haiti
1,221,2,408,2,1,26,2020,1,1.0,26,1,7.0,366,Female,Job search,Economic,Established,Upper-Middle,Mexico,Haiti
1,26,1,201,33,1,26,2023,2,1.0,26,1,,350,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,26,2,403,54,1,26,2022,2,1.0,26,2,,197,Female,Job search,Economic,Returned,Middle,Mexico,Dominican Republic
1,221,1,301,18,1,26,2018,2,1.0,26,2,,197,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,221,1,301,18,1,26,2021,2,1.0,26,2,,197,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,26,2,301,49,1,26,2023,2,1.0,26,2,,259,Female,Job search,Economic,Returned,Middle,Mexico,United States
